GEOID10,GEOID_MUNI,MUN_NAME,SQMI_LAND,CurPEV,FutPEV,CuPEV_SM,FuPEV_SM,FC_KD,FC_CE,FC_KD_SM,FC_CE_SM,FC_KPE,SC_KD,SC_CE,SC_KD_SM,SC_CE_SM,SC_KPE,PC_KD,PC_CE,PC_KD_SM,PC_CE_SM,PC_KPE,PASS_VEH,POP,HOUSUNIT,JOBS,CuPEVPop,FuPEVPop,CuPEV_HU,FuPEV_HU,PerCuPEV,PerFuPEV,FC_KD_JB,FC_CE_JB,SC_KD_JB,SC_CE_JB,PC_KD_JB,PC_CE_JB
420912005021,4209135808,Horsham Township,0.432830559,2,42,4.62075,97.03566,516.50111,47,1193.310184,108.587527,10.9893854,232.6621526,25,537.5363357,57.75932287,9.306486105,80.81543132,8,186.7137836,18.48298332,10.10192892,1361,1774,855,532,0.11,2.37,0.23,4.91,0.146950771,2.997858672,0.970866755,0.088345865,0.437334873,0.046992481,0.151908705,0.015037594
420912005022,4209135808,Horsham Township,0.227559346,1,60,4.39446,263.66748,308.45564,24,1355.495372,105.4669932,12.85231835,150.8318446,12,662.8242134,52.73349659,12.56932038,56.0527851,6,246.3216127,26.3667483,9.34213085,702,928,544,278,0.11,6.47,0.18,11.03,0.142450142,7.884362681,1.109552663,0.086330935,0.542560592,0.043165468,0.201628723,0.021582734
420912005023,4209135808,Horsham Township,0.236430429,3,57,12.68872,241.08572,326.47875,28,1380.866024,118.4280724,11.65995524,127.8947718,14,540.9404036,59.21403621,9.135340845,41.80648692,5,176.8236307,21.14787008,8.361297383,1056,1372,489,412,0.22,4.15,0.61,11.66,0.284090909,5.135135135,0.792424142,0.067961165,0.310424203,0.033980583,0.101472056,0.012135922
420912005024,4209135808,Horsham Township,0.403872897,2,27,4.95205,66.85272,1072.38850,87,2655.262356,215.4143065,12.3263046,467.9174172,44,1158.57593,108.9451665,10.63448675,174.8753978,18,432.9961211,44.5684772,9.715299878,506,775,362,232,0.26,3.48,0.55,7.46,0.395256917,5.084745763,4.622364224,0.375,2.016885419,0.189655172,0.753773266,0.077586207
420912005051,4209135808,Horsham Township,1.188051015,7,254,5.89200,213.79553,117.10554,11,98.56945554,9.258861665,10.64595834,42.90618149,6,36.11476354,5.050288181,7.151030248,16.48232387,2,13.87341424,1.683429394,8.241161936,1380,2044,616,613,0.34,12.43,1.14,41.23,0.507246377,15.61155501,0.191036773,0.017944535,0.069993771,0.009787928,0.026887967,0.003262643
420912005052,4209135808,Horsham Township,1.285307832,3,238,2.33407,185.16965,724.17690,61,563.4268162,47.45944782,11.87175246,320.6661932,31,249.4859093,24.11873578,10.34407075,122.9133134,13,95.62947516,10.11430855,9.454870263,1575,2337,979,701,0.13,10.18,0.31,24.31,0.19047619,13.14917127,1.033062625,0.087018545,0.457441075,0.044222539,0.175339962,0.018544936
420912005053,4209135808,Horsham Township,4.539713123,6,207,1.32167,45.59759,828.06500,74,182.4046978,16.30058948,11.19006757,270.9826257,36,59.69157484,7.930016506,7.527295157,106.3344631,14,23.42316799,3.083895308,7.595318796,2092,3020,773,906,0.20,6.85,0.78,26.78,0.286806883,9.027474924,0.913979029,0.081677704,0.299097821,0.039735099,0.117366957,0.015452539
420912005061,4209135808,Horsham Township,0.87158933,6,240,6.88398,275.35904,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1318,1801,588,540,0.33,13.33,1.02,40.82,0.455235205,15.46391753,0,0,0,0,0,0
420912005062,4209135808,Horsham Township,2.257651679,5,178,2.21469,78.84299,5456.21732,428,2416.766667,189.5775172,12.74817132,1803.689046,212,798.9226428,93.90288233,8.507967199,825.7800497,94,365.7694662,41.63618368,8.784894145,2094,2589,928,777,0.19,6.88,0.54,19.18,0.238777459,7.851786502,7.022158718,0.550836551,2.321350124,0.272844273,1.062779987,0.120978121
420912005071,4209135808,Horsham Township,0.239847433,1,82,4.16932,341.88400,63.85952,5,266.2505884,20.84658539,12.77190405,43.502121,3,181.374136,12.50795123,14.500707,13.82495401,2,57.64061686,8.338634155,6.912477006,1430,1896,954,569,0.05,4.32,0.10,8.60,0.06993007,5.426869623,0.112231143,0.008787346,0.07645364,0.005272408,0.024296931,0.003514938
420912005072,4209135808,Horsham Township,2.02211971,7,210,3.46171,103.85142,50.26248,4,24.85633224,1.978122255,12.56561983,17.879432,2,8.841925587,0.989061127,8.939716001,9.596903566,2,4.74596213,0.989061127,4.798451783,2323,3089,868,927,0.23,6.80,0.81,24.19,0.301334481,8.313539192,0.054220582,0.004314995,0.019287413,0.002157497,0.010352647,0.002157497
420912005073,4209135808,Horsham Township,0.570286402,1,35,1.75350,61.37267,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,875,820,358,246,0.12,4.27,0.28,9.78,0.114285714,3.850385039,0,0,0,0,0,0
420912006021,4209150640,Montgomery Township,1.20150822,8,306,6.65830,254.67991,3299.67601,248,2746.278347,206.4072438,13.30514519,1615.445399,129,1344.514646,107.3650582,12.52283255,656.0203967,63,545.9974271,52.43409821,10.41302217,2695,3964,1531,1189,0.20,7.72,0.52,19.99,0.296846011,10.22385566,2.775169057,0.208578638,1.358658872,0.108494533,0.551741292,0.052985702
420912006022,4209150640,Montgomery Township,0.796472769,1,48,1.25554,60.26571,706.70039,52,887.2875747,65.28785667,13.59039215,451.6608739,27,567.0763538,33.89946404,16.72818051,133.3520189,14,167.4282211,17.57749987,9.525144206,1164,1408,488,422,0.07,3.41,0.20,9.84,0.085910653,3.963666391,1.674645478,0.123222749,1.070286431,0.063981043,0.316000045,0.033175355
420912006023,4209150640,Montgomery Township,0.619104773,6,196,9.69141,316.58616,141.27533,12,228.1929328,19.38282584,11.7729445,57.65024829,6,93.11872687,9.691412922,9.608374714,19.40249621,3,31.33960041,4.845706461,6.467498735,1045,1265,412,380,0.47,15.49,1.46,47.57,0.574162679,15.87044534,0.371777195,0.031578947,0.15171118,0.015789474,0.051059201,0.007894737
420912006024,4209150640,Montgomery Township,0.634676659,5,80,7.87803,126.04844,1405.69930,105,2214.827468,165.4385716,13.38761237,731.0642609,55,1151.86883,86.65829943,13.29207747,279.8389849,26,440.9158282,40.96574155,10.76303788,1340,1943,578,583,0.26,4.12,0.87,13.84,0.373134328,5.653710247,2.411148025,0.180102916,1.253969573,0.094339623,0.479998259,0.044596913
420912006031,4209150640,Montgomery Township,0.699554177,5,234,7.14741,334.49875,703.51955,57,1005.668426,81.48046547,12.34244822,339.5111815,29,485.3250719,41.45497366,11.70728212,106.2912145,12,151.941362,17.1537822,8.857601212,1420,1551,602,465,0.32,15.09,0.83,38.87,0.352112676,14.19041844,1.512945266,0.122580645,0.730131573,0.062365591,0.228583257,0.025806452
420912006032,4209150640,Montgomery Township,0.88285,2,78,2.26539,88.35023,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1347,1775,547,532,0.11,4.39,0.37,14.26,0.148478099,5.481377372,0,0,0,0,0,0
420912006051,4209150640,Montgomery Township,0.590245567,2,77,3.38842,130.45418,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1097,1257,822,377,0.16,6.13,0.24,9.37,0.182315406,6.56996587,0,0,0,0,0,0
420912006052,4209150640,Montgomery Township,1.680306557,8,276,4.76104,164.25574,4086.15928,332,2431.793928,197.5829937,12.30770868,1503.470665,166,894.7597442,98.79149687,9.057052201,602.8535467,69,358.7759294,41.06393545,8.737007923,2323,2475,736,742,0.32,11.15,1.09,37.50,0.344382264,10.65225782,5.506953212,0.447439353,2.026240789,0.223719677,0.812471087,0.092991914
420912006053,4209150640,Montgomery Township,1.400252762,8,273,5.71325,194.96480,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1868,2262,621,679,0.35,12.07,1.29,43.96,0.428265525,12.79887482,0,0,0,0,0,0
420912006061,4209150640,Montgomery Township,0.503751734,1,112,1.98510,222.33174,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1760,2458,984,737,0.04,4.56,0.10,11.38,0.056818182,5.986103688,0,0,0,0,0,0
420912006062,4209150640,Montgomery Township,0.25834443,1,23,3.87080,89.02843,335.56436,26,1298.903014,100.6408385,12.90632146,242.639926,14,939.2109847,54.19122072,17.33142329,76.14788201,7,294.7533344,27.09561036,10.87826886,622,792,211,238,0.13,2.90,0.47,10.90,0.160771704,3.571428571,1.409934277,0.109243697,1.019495488,0.058823529,0.319949084,0.029411765
420912006071,4209150640,Montgomery Township,0.575445886,4,213,6.95113,370.14775,44.94108,5,78.09783025,8.688914328,8.988215017,9.663173257,3,16.79249691,5.213348597,3.221057752,7.278461776,1,12.64838616,1.737782866,7.278461776,1676,2115,686,634,0.19,10.07,0.58,31.05,0.238663484,11.29973475,0.070884976,0.007886435,0.015241598,0.004731861,0.011480224,0.001577287
420912006072,4209150640,Montgomery Township,0.787084695,7,275,8.89358,349.39061,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1885,2375,862,712,0.29,11.58,0.81,31.90,0.371352785,12.77287506,0,0,0,0,0,0
420912007031,4209133120,Hatfield Township,1.060153131,6,161,5.65956,151.86485,1489.21233,120,1404.714362,113.1911953,12.41010274,604.4602947,60,570.1631937,56.59559763,10.07433825,222.2951924,26,209.6821544,24.52475897,8.549815092,1675,1955,742,586,0.31,8.24,0.81,21.70,0.358208955,8.797814208,2.541317967,0.204778157,1.031502209,0.102389078,0.379343332,0.044368601
420912007032,4209133120,Hatfield Township,1.494022304,3,127,2.00800,85.00542,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1954,2307,810,692,0.13,5.50,0.37,15.68,0.153531218,6.111645813,0,0,0,0,0,0
420912007041,4209133120,Hatfield Township,0.360181191,1,31,2.77638,86.06779,918.14683,87,2549.124876,241.5450953,10.55341187,360.1762871,43,999.9863862,119.3843575,8.376192723,105.0789122,14,291.7390329,38.86932568,7.505636587,686,1456,468,437,0.07,2.13,0.21,6.62,0.145772595,4.329608939,2.1010225,0.199084668,0.82420203,0.098398169,0.240455177,0.032036613
420912007042,4209133120,Hatfield Township,0.332620446,0,8,0.00000,24.05144,531.97919,47,1599.358044,141.3021975,11.31870609,225.3618335,24,677.5345172,72.15431364,9.390076395,75.72957411,9,227.6756434,27.05786761,8.414397124,638,751,303,225,0.00,1.07,0.00,2.64,0,1.238390093,2.364351939,0.208888889,1.001608149,0.106666667,0.336575885,0.04
420912007043,4209133120,Hatfield Township,0.853225926,1,93,1.17202,108.99809,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1083,1511,580,453,0.07,6.15,0.17,16.03,0.092336103,7.914893617,0,0,0,0,0,0
420912007071,4209133120,Hatfield Township,0.255479165,0,9,0.00000,35.22792,78.39470,8,306.8535845,31.31370806,9.799337209,34.77792663,4,136.1282302,15.65685403,8.694481659,8.715770661,2,34.11538725,7.828427015,4.357885331,1626,2126,939,638,0.00,0.42,0.00,0.96,0,0.550458716,0.122875702,0.012539185,0.054510857,0.006269592,0.013661083,0.003134796
420912007072,4209133120,Hatfield Township,2.75493543,3,108,1.08895,39.20237,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1433,1856,814,557,0.16,5.82,0.37,13.27,0.209351012,7.022106632,0,0,0,0,0,0
420912007081,4209133120,Hatfield Township,1.141128406,1,59,0.87633,51.70321,557.53685,44,488.5837993,38.55832505,12.67129209,334.6726984,23,293.282243,20.1554881,14.55098689,99.63086214,10,87.309072,8.763255694,9.963086214,1377,1406,604,422,0.07,4.20,0.17,9.77,0.072621641,4.111498258,1.321177374,0.104265403,0.793063266,0.05450237,0.23609209,0.023696682
420912007082,4209133120,Hatfield Township,0.79937201,0,74,0.00000,92.57267,130.44603,12,163.1856356,15.01178406,10.87050247,51.67216369,6,64.64094692,7.505892028,8.612027282,16.80357512,3,21.02097009,3.752946014,5.601191708,1732,2874,1034,862,0.00,2.57,0.00,7.16,0,4.097452935,0.151329501,0.013921114,0.059944505,0.006960557,0.019493707,0.003480278
420912007083,4209133120,Hatfield Township,0.886448858,1,17,1.12810,19.17764,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1083,1258,371,377,0.08,1.35,0.27,4.58,0.092336103,1.546860783,0,0,0,0,0,0
420912008001,4209133112,Hatfield Borough,0.238519628,0,6,0.00000,25.15516,136.97025,13,574.2514998,54.50285206,10.5361734,48.45228568,7,203.1375199,29.34768957,6.921755098,14.41288306,2,60.42640256,8.385054162,7.206441531,760,1374,554,412,0.00,0.44,0.00,1.08,0,0.783289817,0.332452073,0.031553398,0.117602635,0.016990291,0.034982726,0.004854369
420912008002,4209133112,Hatfield Borough,0.403733514,4,71,9.90753,175.85857,77.61257,8,192.2371301,19.81505057,9.701571511,33.82938271,4,83.79136617,9.907525287,8.457345678,8.88782559,2,22.01408919,4.953762643,4.443912795,1375,1928,698,578,0.21,3.68,0.57,10.17,0.290909091,4.92371706,0.134277806,0.01384083,0.058528344,0.006920415,0.015376861,0.003460208
420912009011,4209141432,Lansdale Borough,0.412615794,0,9,0.00000,21.81206,383.52257,33,929.4907586,79.97754923,11.62189599,174.1955199,17,422.1736596,41.20055567,10.24679529,52.18743746,7,126.4794954,16.96493469,7.455348209,1112,1550,547,465,0.00,0.58,0.00,1.65,0,0.802854594,0.824779715,0.070967742,0.374614021,0.03655914,0.112231048,0.015053763
420912009012,4209141432,Lansdale Borough,0.12979133,0,12,0.00000,92.45610,320.38725,31,2468.479623,238.8449221,10.33507266,148.6552243,16,1145.340177,123.2747985,9.29095152,40.28707358,5,310.3988049,38.52337453,8.057414716,683,1496,605,449,0.00,0.80,0.00,1.98,0,1.726618705,0.713557355,0.069042316,0.331080678,0.035634744,0.089726222,0.011135857
420912009013,4209141432,Lansdale Borough,0.264985001,2,31,7.54760,116.98775,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779,1119,376,336,0.18,2.77,0.53,8.24,0.256739409,3.836633663,0,0,0,0,0,0
420912009021,4209141432,Lansdale Borough,0.139002183,1,18,7.19413,129.49437,191.42326,17,1377.124136,122.3002378,11.2601918,139.8923977,9,1006.404324,64.74718474,15.54359974,33.26368249,4,239.3033106,28.77652655,8.315920624,773,1223,516,367,0.08,1.47,0.19,3.49,0.129366106,2.278481013,0.521589266,0.046321526,0.381178195,0.024523161,0.090636737,0.010899183
420912009031,4209141432,Lansdale Borough,0.310454321,2,51,6.44217,164.27537,208.10160,21,670.3130954,67.6428014,9.909599862,122.1984942,11,393.6118321,35.43194359,11.10895402,31.51500163,4,101.5125236,12.88434312,7.878750408,1210,1953,695,586,0.10,2.61,0.29,7.34,0.165289256,4.050833995,0.355122179,0.035836177,0.208529854,0.018771331,0.053779866,0.006825939
420912009032,4209141432,Lansdale Borough,0.349739444,1,12,2.85927,34.31126,952.89661,91,2724.59006,260.1937003,10.47139134,353.3358702,45,1010.283159,128.6672144,7.851908228,116.9640663,15,334.4320132,42.88907147,7.797604419,921,1338,573,401,0.07,0.90,0.17,2.09,0.108577633,1.287553648,2.376300778,0.226932668,0.881136834,0.112219451,0.291680963,0.037406484
420912009033,4209141432,Lansdale Borough,0.17242666,0,6,0.00000,34.79740,573.91903,56,3328.481943,324.7757617,10.24855403,277.4448319,29,1609.05994,168.187448,9.567063168,82.1142338,9,476.2270149,52.19610457,9.123803756,595,1342,608,403,0.00,0.45,0.00,0.99,0,0.998336106,1.424116689,0.138957816,0.688448714,0.071960298,0.203757404,0.022332506
420912009061,4209141432,Lansdale Borough,0.458598631,1,32,2.18056,69.77779,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1221,1759,701,528,0.06,1.82,0.14,4.56,0.081900082,2.555910543,0,0,0,0,0,0
420912009071,4209141432,Lansdale Borough,0.118263864,0,17,0.00000,143.74636,204.61023,17,1730.116265,143.7463609,12.0358961,86.83157882,8,734.2190272,67.64534629,10.85394735,27.09666472,4,229.1204085,33.82267314,6.774166179,584,780,340,234,0.00,2.18,0.00,5.00,0,2.828618968,0.874402708,0.072649573,0.371075123,0.034188034,0.115797712,0.017094017
420912009072,4209141432,Lansdale Borough,0.12403416,3,64,24.18689,515.98689,52.62646,5,424.2900401,40.3114754,10.52529177,12.38255107,3,99.83178054,24.18688524,4.127517023,5.989917857,1,48.29248526,8.062295079,5.989917857,1210,974,381,292,0.31,6.57,0.79,16.80,0.247933884,5.035405193,0.180227599,0.017123288,0.042405997,0.010273973,0.020513417,0.003424658
420912009073,4209141432,Lansdale Borough,0.127877421,0,12,0.00000,93.83987,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,740,291,222,0.00,1.62,0.00,4.12,0,2.135231317,0,0,0,0,0,0
420912009081,4209141432,Lansdale Borough,0.255164106,2,26,7.83809,101.89521,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,853,1329,505,399,0.15,1.96,0.40,5.15,0.234466589,2.964652223,0,0,0,0,0,0
420912009082,4209141432,Lansdale Borough,0.129583607,4,49,30.86810,378.13425,553.24501,46,4269.405894,354.9831742,12.02706552,319.6606757,23,2466.829595,177.4915871,13.89829025,81.13885319,10,626.1506013,77.17025527,8.113885319,664,838,352,251,0.48,5.85,1.14,13.92,0.602409639,6.911142454,2.204163401,0.183266932,1.273548509,0.091633466,0.323262363,0.039840637
420912010031,4209179056,Upper Gwynedd Township,0.233582154,0,6,0.00000,25.68689,14.24025,2,60.96464375,8.56229797,7.120126392,5.647182513,1,24.17642968,4.281148985,5.647182513,1.547507335,1,6.625109459,4.281148985,1.547507335,525,617,243,185,0.00,0.97,0.00,2.47,0,1.129943503,0.076974339,0.010810811,0.030525311,0.005405405,0.008364905,0.005405405
420912010032,4209179056,Upper Gwynedd Township,0.735050479,3,117,4.08135,159.17274,16.54220,2,22.50484842,2.720901565,8.27109981,13.17884278,1,17.92916697,1.360450783,13.17884278,2.370374888,1,3.224778372,1.360450783,2.370374888,1176,1564,519,469,0.19,7.48,0.58,22.54,0.255102041,9.069767442,0.035271215,0.004264392,0.028099878,0.002132196,0.005054104,0.002132196
420912010033,4209179056,Upper Gwynedd Township,1.698113589,3,134,1.76667,78.91109,3248.74061,262,1913.146821,154.2888542,12.39977333,1126.219552,128,663.2180318,75.37776085,8.798590251,408.7758131,53,240.7234803,31.2111041,7.71275119,2003,2847,1314,854,0.11,4.71,0.23,10.20,0.149775337,6.279287723,3.804145917,0.306791569,1.318758258,0.149882904,0.478660203,0.06206089
420912010041,4209179056,Upper Gwynedd Township,0.601237896,9,249,14.96912,414.14555,438.05725,40,728.5922098,66.52940587,10.95143118,247.7055516,20,411.9925795,33.26470293,12.38527758,60.24089539,7,100.1947745,11.64264603,8.605842199,2007,3139,1080,942,0.29,7.93,0.83,23.06,0.448430493,11.08144192,0.465028925,0.042462845,0.262957061,0.021231423,0.063949995,0.007430998
420912010042,4209179056,Upper Gwynedd Township,0.706815215,3,213,4.24439,301.35175,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1975,2168,1054,650,0.14,9.82,0.28,20.21,0.151898734,9.748283753,0,0,0,0,0,0
420912010051,4209179056,Upper Gwynedd Township,1.086965223,2,139,1.83999,127.87898,478.32228,41,440.052979,37.71969806,11.66639718,228.2386121,21,209.9778423,19.31984535,10.86850534,72.18979372,8,66.41407858,7.359941084,9.023724215,1721,2175,747,652,0.09,6.39,0.27,18.61,0.116211505,7.48116254,0.733623136,0.062883436,0.350059221,0.032208589,0.110720543,0.012269939
420912010052,4209179056,Upper Gwynedd Township,1.024557986,2,119,1.95206,116.14765,6461.38157,541,6306.506468,528.032583,11.94340401,1959.547554,264,1912.578478,257.6720923,7.422528615,802.3456465,101,783.1139449,98.5790959,7.944016302,1127,1063,393,319,0.19,11.19,0.51,30.28,0.177462289,9.565916399,20.25511463,1.695924765,6.142782302,0.827586207,2.515190114,0.31661442
420912010061,4209179056,Upper Gwynedd Township,2.040045661,5,363,2.45093,177.93719,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1968,2273,938,682,0.22,15.97,0.53,38.70,0.254065041,15.60619089,0,0,0,0,0,0
420912011001,4209155512,North Wales Borough,0.080901916,0,3,0.00000,37.08194,125.10049,14,1546.322913,173.0490539,8.935749018,55.01302447,7,679.9965596,86.52452693,7.859003496,15.86245194,2,196.0701643,24.72129341,7.93122597,322,340,239,102,0.00,0.88,0.00,1.26,0,0.923076923,1.226475355,0.137254902,0.539343377,0.068627451,0.155514235,0.019607843
420912011002,4209155512,North Wales Borough,0.287322169,2,68,6.96083,236.66813,283.28736,28,985.957185,97.45158239,10.1174056,96.8023047,14,336.9120633,48.7257912,6.914450336,31.36239003,5,109.1540906,17.40206828,6.272478007,952,1500,574,450,0.13,4.53,0.35,11.85,0.210084034,6.679764244,0.629527459,0.062222222,0.215116233,0.031111111,0.0696942,0.011111111
420912011003,4209155512,North Wales Borough,0.21895699,1,41,4.56711,187.25139,14.52843,2,66.35287976,9.134213986,7.264213414,2.955854055,1,13.49970172,4.567106993,2.955854055,2.271381572,1,10.37364266,4.567106993,2.271381572,846,1408,532,422,0.07,2.91,0.19,7.71,0.11820331,4.627539503,0.034427552,0.004739336,0.007004393,0.002369668,0.005382421,0.002369668
420912012011,4209144920,Lower Gwynedd Township,1.709489703,7,317,4.09479,185.43545,1274.55018,112,745.5734763,65.51662745,11.37991233,355.1307535,55,207.7407971,32.17334384,6.456922791,154.5310557,20,90.39601435,11.69939776,7.726552786,1728,2652,1041,796,0.26,11.95,0.67,30.45,0.405092593,15.55446516,1.601193694,0.140703518,0.446144163,0.069095477,0.194134492,0.025125628
420912012012,4209144920,Lower Gwynedd Township,1.487973242,12,412,8.06466,276.88670,339.43315,32,228.1177787,21.50576308,10.60728596,121.300467,16,81.52059701,10.75288154,7.581279188,38.61210262,5,25.94946033,3.360275481,7.722420523,1550,2034,804,610,0.59,20.26,1.49,51.24,0.774193548,21.12820513,0.556447788,0.052459016,0.198853225,0.026229508,0.063298529,0.008196721
420912012013,4209144920,Lower Gwynedd Township,2.075323429,14,311,6.74594,149.85616,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1677,1558,580,467,0.90,19.96,2.41,53.62,0.834824091,15.75481256,0,0,0,0,0,0
420912012031,4209144920,Lower Gwynedd Township,2.337820387,14,314,5.98848,134.31314,1275.12803,113,545.4345598,48.33562091,11.28431888,484.2530335,56,207.1386819,23.95393603,8.647375598,171.1190768,21,73.19598961,8.98272601,8.148527466,1628,1978,719,593,0.71,15.87,1.95,43.67,0.85995086,16.28630705,2.150300226,0.190556492,0.816615571,0.094435076,0.288565054,0.035413153
